Age,MP,Min,CrdY,CrdR,PKatt,Gls,Ast,PK,Pos_encoded,Comp_encoded
20.0,11,354,0.51,0.0,0.0,1.0,1.0,0.0,7,0
37.0,14,546,0.16,0.0,0.0,0.0,0.0,0.0,2,3
19.0,2,15,5.0,0.0,0.0,1.0,0.0,0.0,3,1
26.0,20,1755,0.21,0.0,0.0,0.0,0.0,0.0,0,4
28.0,3,234,0.38,0.0,0.0,0.0,0.0,0.0,0,3
28.0,12,480,0.38,0.0,0.0,0.0,0.0,0.0,9,2
29.0,19,1710,0.21,0.0,0.0,0.0,0.0,0.0,0,3
23.0,16,964,0.19,0.0,0.0,0.0,0.0,0.0,0,1
25.0,14,764,0.12,0.0,0.0,1.0,0.0,0.0,3,1
27.0,16,1162,0.0,0.0,0.0,1.0,1.0,0.0,7,4
23.0,5,272,0.0,0.0,0.0,0.0,0.0,0.0,0,1
19.0,18,829,0.11,0.0,0.0,0.0,0.0,0.0,9,4
23.0,20,1460,0.25,0.06,0.0,0.0,0.0,0.0,0,3
25.0,16,930,0.0,0.0,0.0,0.0,0.0,0.0,4,3
28.0,19,1633,0.28,0.0,0.33,1.0,0.0,0.0,3,3
32.0,14,1041,0.26,0.0,0.0,0.0,0.0,0.0,0,1
25.0,10,535,0.34,0.0,0.0,0.0,0.0,0.0,0,0
34.0,18,1149,0.23,0.0,0.0,1.0,1.0,0.0,7,4
34.0,14,750,0.48,0.0,0.0,1.0,0.0,0.0,3,0
37.0,19,1122,0.32,0.0,0.08,1.0,1.0,0.0,7,1
23.0,2,162,0.0,0.0,0.0,1.0,0.0,0.0,3,2
23.0,18,1386,0.06,0.0,0.13,1.0,0.0,0.0,3,2
25.0,22,1203,0.0,0.0,0.0,1.0,0.0,0.0,3,2
27.0,12,706,0.0,0.0,0.0,0.0,0.0,0.0,2,0
30.0,9,457,0.0,0.0,0.0,0.0,0.0,0.0,0,1
30.0,3,270,0.67,0.0,0.0,0.0,0.0,0.0,2,1
21.0,1,15,5.0,0.0,0.0,0.0,0.0,0.0,0,0
24.0,16,1374,0.2,0.07,0.0,0.0,0.0,0.0,0,1
31.0,5,229,0.4,0.0,0.0,0.0,0.0,0.0,0,4
31.0,3,155,0.59,0.0,0.0,0.0,0.0,0.0,9,2
31.0,9,410,0.22,0.0,0.0,1.0,1.0,0.0,7,0
24.0,20,1222,0.22,0.0,0.0,0.0,0.0,0.0,9,1
23.0,17,997,0.45,0.0,0.0,1.0,1.0,0.0,7,1
25.0,5,315,0.57,0.0,0.0,0.0,0.0,0.0,0,1
19.0,6,231,0.38,0.0,0.0,1.0,0.0,0.0,3,4
26.0,13,801,0.45,0.11,0.0,0.0,0.0,0.0,0,1
31.0,3,183,0.0,0.0,0.0,0.0,0.0,0.0,0,1
30.0,20,1119,0.0,0.0,0.0,1.0,0.0,0.0,3,3
19.0,1,12,0.0,0.0,0.0,1.0,0.0,0.0,3,3
30.0,20,1159,0.23,0.0,0.0,1.0,0.0,0.0,3,1
24.0,9,63,0.0,0.0,0.0,0.0,0.0,0.0,5,1
30.0,10,606,0.6,0.0,0.0,0.0,0.0,0.0,1,1
29.0,3,216,0.42,0.0,0.0,0.0,0.0,0.0,0,3
29.0,15,1350,0.07,0.0,0.0,0.0,0.0,0.0,0,1
21.0,5,413,0.0,0.0,0.0,0.0,0.0,0.0,0,1
30.0,12,919,0.2,0.0,0.2,1.0,0.0,0.0,3,1
26.0,2,13,0.0,0.0,0.0,0.0,0.0,0.0,8,2
26.0,15,802,0.34,0.0,0.0,0.0,0.0,0.0,8,1
20.0,13,570,0.63,0.16,0.0,1.0,1.0,0.0,7,1
24.0,4,158,0.0,0.56,0.0,1.0,1.0,0.0,7,1
24.0,1,27,0.0,0.0,0.0,1.0,1.0,0.0,7,1
24.0,9,418,0.0,0.0,0.0,1.0,1.0,0.0,7,4
29.0,2,15,5.0,0.0,0.0,1.0,0.0,0.0,3,1
18.0,3,145,0.0,0.0,0.0,0.0,0.0,0.0,0,1
24.0,15,996,0.09,0.0,0.0,0.0,0.0,0.0,5,4
27.0,12,263,0.0,0.0,0.0,0.0,0.0,0.0,5,2
18.0,18,949,0.0,0.0,0.0,1.0,0.0,0.0,3,0
28.0,9,516,0.0,0.0,0.18,1.0,0.0,0.0,3,2
24.0,21,1539,0.18,0.0,0.0,0.0,0.0,0.0,9,3
30.0,8,98,0.0,0.0,0.0,0.0,0.0,0.0,8,3
28.0,17,698,0.13,0.0,0.0,1.0,0.0,0.0,3,2
36.0,20,1396,0.13,0.0,0.0,1.0,1.0,0.0,7,3
25.0,4,58,0.0,0.0,0.0,0.0,0.0,0.0,1,4
26.0,19,1161,0.39,0.0,0.0,1.0,1.0,0.0,7,2
18.0,1,4,0.0,0.0,0.0,1.0,0.0,0.0,3,3
22.0,3,147,0.0,0.0,0.0,1.0,0.0,0.0,3,3
25.0,17,1007,0.0,0.0,0.0,0.0,0.0,0.0,0,2
23.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,4
33.0,13,812,0.0,0.0,0.0,0.0,0.0,0.0,5,0
24.0,4,193,0.0,0.0,0.0,0.0,0.0,0.0,0,1
26.0,19,1437,0.25,0.0,0.0,1.0,1.0,0.0,7,2
30.0,18,1107,0.08,0.0,0.0,1.0,1.0,0.0,7,1
25.0,11,756,0.0,0.0,0.0,0.0,0.0,0.0,0,1
19.0,2,12,0.0,0.0,0.0,1.0,1.0,0.0,7,1
31.0,13,579,0.31,0.31,0.16,1.0,0.0,0.0,3,4
30.0,11,685,0.39,0.0,0.0,0.0,0.0,0.0,0,4
28.0,19,1654,0.22,0.05,0.16,1.0,0.0,0.0,3,1
27.0,22,557,0.0,0.0,0.0,1.0,0.0,0.0,3,3
28.0,9,381,0.48,0.0,0.0,0.0,0.0,0.0,0,4
20.0,18,1391,0.45,0.0,0.0,1.0,1.0,0.0,7,1
19.0,19,1360,0.07,0.0,0.0,0.0,0.0,0.0,9,0
21.0,5,68,1.25,0.0,0.0,0.0,0.0,0.0,5,0
25.0,6,213,0.0,0.0,0.0,0.0,0.0,0.0,5,3
23.0,21,1778,0.15,0.0,0.0,0.0,0.0,0.0,2,3
25.0,19,1050,0.17,0.09,0.0,0.0,0.0,0.0,2,4
23.0,19,1702,0.16,0.0,0.0,0.0,0.0,0.0,0,0
22.0,1,90,0.0,0.0,0.0,1.0,0.0,0.0,3,2
22.0,10,304,0.0,0.0,0.0,1.0,0.0,0.0,3,0
23.0,14,1092,0.08,0.0,0.0,0.0,0.0,0.0,0,0
33.0,11,507,0.36,0.0,0.0,0.0,0.0,0.0,0,1
22.0,6,370,0.24,0.0,0.0,0.0,0.0,0.0,2,0
28.0,5,148,0.0,0.0,0.0,0.0,0.0,0.0,9,1
29.0,8,563,0.16,0.0,0.0,0.0,0.0,0.0,0,1
20.0,14,314,0.57,0.0,0.0,0.0,0.0,0.0,9,1
37.0,17,1071,0.25,0.0,0.0,0.0,0.0,0.0,1,1
22.0,7,245,0.37,0.0,0.0,0.0,0.0,0.0,8,4
24.0,4,200,0.45,0.0,0.0,0.0,0.0,0.0,8,2
23.0,8,320,0.28,0.0,0.0,0.0,0.0,0.0,2,2
26.0,15,898,0.3,0.0,0.0,0.0,0.0,0.0,8,3
26.0,19,545,0.49,0.0,0.0,1.0,1.0,0.0,7,4
37.0,14,556,0.0,0.0,0.0,1.0,0.0,0.0,3,1
23.0,2,65,0.0,0.0,0.0,1.0,0.0,0.0,3,3
32.0,10,115,1.54,0.0,0.0,0.0,0.0,0.0,5,4
22.0,8,599,0.15,0.0,0.0,0.0,0.0,0.0,5,3
19.0,8,144,0.0,0.0,0.0,0.0,0.0,0.0,1,0
25.0,9,529,0.0,0.0,0.0,1.0,1.0,0.0,7,0
25.0,21,1890,0.33,0.0,0.1,1.0,1.0,0.0,7,3
31.0,19,1495,0.36,0.06,0.12,0.0,0.0,0.0,9,2
22.0,4,147,0.0,0.0,0.0,0.0,0.0,0.0,9,0
22.0,2,85,0.0,0.0,0.0,0.0,0.0,0.0,5,4
26.0,2,160,0.0,0.0,0.0,0.0,0.0,0.0,0,3
23.0,1,70,0.0,0.0,0.0,1.0,0.0,0.0,3,2
28.0,17,1037,0.17,0.17,0.17,1.0,0.0,0.0,3,2
20.0,13,910,0.1,0.1,0.0,0.0,0.0,0.0,0,1
25.0,21,1825,0.2,0.05,0.0,0.0,0.0,0.0,0,2
22.0,5,385,0.23,0.0,0.0,1.0,1.0,0.0,7,4
32.0,14,910,0.1,0.0,0.0,0.0,0.0,0.0,5,0
32.0,2,97,0.91,0.0,0.0,1.0,0.0,0.0,3,0
28.0,16,536,1.17,0.0,0.0,0.0,0.0,0.0,8,1
24.0,20,1689,0.32,0.05,0.0,0.0,0.0,0.0,0,4
22.0,1,12,0.0,0.0,0.0,1.0,1.0,0.0,7,1
25.0,14,1133,0.32,0.0,0.0,0.0,0.0,0.0,0,3
22.0,1,22,0.0,0.0,0.0,1.0,0.0,0.0,3,0
23.0,19,781,0.11,0.0,0.0,1.0,0.0,0.0,3,3
25.0,15,1282,0.07,0.0,0.21,0.0,0.0,0.0,5,0
24.0,13,834,0.32,0.0,0.0,1.0,0.0,0.0,3,0
20.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,4,1
24.0,20,1116,0.16,0.0,0.0,0.0,0.0,0.0,5,2
37.0,21,1213,0.22,0.0,0.07,1.0,1.0,0.0,7,2
20.0,7,184,0.0,0.0,0.0,0.0,0.0,0.0,1,0
25.0,1,20,0.0,0.0,0.0,1.0,0.0,0.0,3,1
25.0,10,116,0.0,0.77,0.0,0.0,0.0,0.0,5,1
24.0,19,1408,0.06,0.0,0.0,1.0,1.0,0.0,7,3
23.0,15,989,0.09,0.09,0.0,1.0,0.0,0.0,3,3
26.0,19,1710,0.26,0.0,0.0,0.0,0.0,0.0,0,1
32.0,6,385,0.23,0.0,0.0,0.0,0.0,0.0,0,4
32.0,6,485,0.19,0.0,0.0,0.0,0.0,0.0,0,4
15.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,3,3
26.0,12,972,0.28,0.09,0.0,0.0,0.0,0.0,0,2
26.0,18,1596,0.23,0.0,0.11,1.0,0.0,0.0,3,4
28.0,12,959,0.09,0.0,0.0,1.0,1.0,0.0,7,3
24.0,13,584,0.31,0.0,0.0,1.0,1.0,0.0,7,3
30.0,10,560,0.16,0.0,0.0,1.0,1.0,0.0,7,4
23.0,17,1058,0.17,0.0,0.0,0.0,0.0,0.0,9,1
28.0,7,283,0.65,0.0,0.0,0.0,0.0,0.0,5,1
18.0,20,879,0.0,0.0,0.0,0.0,0.0,0.0,9,2
19.0,4,194,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34.0,7,477,0.0,0.0,0.0,0.0,0.0,0.0,0,3
33.0,14,944,0.19,0.0,0.0,0.0,0.0,0.0,0,2
25.0,20,1444,0.25,0.0,0.06,0.0,0.0,0.0,5,4
21.0,13,845,0.32,0.0,0.0,0.0,0.0,0.0,0,4
22.0,3,65,0.0,0.0,0.0,0.0,0.0,0.0,8,1
28.0,12,869,0.31,0.0,0.0,0.0,0.0,0.0,0,1
22.0,2,19,0.0,0.0,0.0,1.0,1.0,0.0,7,0
21.0,7,233,0.0,0.0,0.0,1.0,1.0,0.0,7,0
21.0,21,1375,0.13,0.0,0.0,0.0,0.0,0.0,9,3
28.0,19,1651,0.27,0.0,0.0,0.0,0.0,0.0,0,1
22.0,10,577,0.16,0.0,0.0,0.0,0.0,0.0,0,1
25.0,15,531,0.17,0.0,0.0,0.0,0.0,0.0,0,4
24.0,13,747,0.0,0.0,0.0,0.0,0.0,0.0,9,0
22.0,2,172,0.53,0.53,0.0,0.0,0.0,0.0,0,2
27.0,19,610,0.0,0.0,0.0,1.0,0.0,0.0,3,2
21.0,19,1485,0.36,0.0,0.0,1.0,1.0,0.0,7,3
23.0,11,357,0.5,0.0,0.0,1.0,1.0,0.0,7,2
30.0,20,1741,0.16,0.0,0.0,0.0,0.0,0.0,5,0
25.0,2,15,0.0,0.0,0.0,1.0,1.0,0.0,7,3
28.0,2,118,0.0,0.0,0.0,1.0,0.0,0.0,3,3
25.0,12,442,0.0,0.0,0.0,1.0,1.0,0.0,7,3
22.0,22,1355,0.07,0.0,0.0,1.0,0.0,0.0,3,2
30.0,19,1710,0.05,0.0,0.0,0.0,0.0,0.0,0,0
30.0,18,1396,0.19,0.0,0.0,0.0,0.0,0.0,0,0
27.0,15,566,0.16,0.0,0.0,1.0,0.0,0.0,3,4
21.0,16,975,0.28,0.0,0.09,0.0,0.0,0.0,9,1
30.0,1,7,0.0,0.0,0.0,1.0,1.0,0.0,7,3
26.0,18,1151,0.23,0.08,0.08,1.0,0.0,0.0,3,4
22.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,7,1
24.0,15,521,0.34,0.0,0.0,0.0,0.0,0.0,4,0
24.0,17,1401,0.13,0.0,0.0,1.0,0.0,0.0,3,4
23.0,13,363,0.0,0.0,0.0,0.0,0.0,0.0,9,0
28.0,17,1423,0.38,0.0,0.0,0.0,0.0,0.0,0,0
21.0,3,258,0.0,0.0,0.0,1.0,1.0,0.0,7,3
21.0,18,1548,0.17,0.06,0.0,0.0,0.0,0.0,5,2
26.0,15,312,0.29,0.0,0.0,0.0,0.0,0.0,5,4
23.0,2,42,0.0,0.0,0.0,0.0,0.0,0.0,9,2
22.0,3,33,0.0,0.0,0.0,1.0,1.0,0.0,7,2
22.0,15,1129,0.08,0.0,0.0,0.0,0.0,0.0,9,2
26.0,2,15,0.0,0.0,0.0,1.0,0.0,0.0,3,4
26.0,13,784,0.11,0.0,0.0,1.0,0.0,0.0,3,2
26.0,11,752,0.12,0.0,0.0,0.0,0.0,0.0,0,0
24.0,3,94,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29.0,8,314,0.0,0.0,0.0,0.0,0.0,0.0,5,3
25.0,6,174,0.0,0.0,0.53,0.0,0.0,0.0,5,1
25.0,16,1180,0.38,0.0,0.0,1.0,1.0,0.0,7,0
22.0,6,509,0.18,0.0,0.0,0.0,0.0,0.0,0,1
17.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,3,3
26.0,2,9,0.0,0.0,0.0,1.0,1.0,0.0,7,0
22.0,9,678,0.27,0.0,0.0,0.0,0.0,0.0,0,1
28.0,12,400,0.45,0.23,0.0,1.0,0.0,0.0,3,1
16.0,1,6,0.0,0.0,0.0,1.0,1.0,0.0,7,4
24.0,15,835,0.11,0.0,0.0,1.0,1.0,0.0,7,0
29.0,15,1165,0.31,0.0,0.0,0.0,0.0,0.0,0,1
22.0,1,10,0.0,0.0,0.0,1.0,1.0,0.0,7,2
28.0,19,1500,0.18,0.0,0.12,0.0,0.0,0.0,5,1
27.0,22,1955,0.37,0.0,0.0,1.0,1.0,0.0,7,3
35.0,16,1368,0.2,0.07,0.0,0.0,0.0,0.0,0,2
20.0,9,119,0.77,0.0,0.0,0.0,0.0,0.0,5,3
25.0,22,1877,0.1,0.0,0.0,0.0,0.0,0.0,0,2
28.0,11,547,0.16,0.0,0.0,0.0,0.0,0.0,2,3
26.0,8,176,0.5,0.0,0.5,1.0,1.0,0.0,7,0
20.0,4,82,0.0,0.0,0.0,1.0,1.0,0.0,7,4
23.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25.0,15,1084,0.25,0.0,0.08,1.0,1.0,0.0,7,3
25.0,2,159,0.0,0.0,0.0,1.0,1.0,0.0,7,2
22.0,6,140,0.0,0.0,0.0,0.0,0.0,0.0,0,1
19.0,12,293,0.3,0.0,0.0,0.0,0.0,0.0,9,0
28.0,13,523,0.34,0.0,0.0,1.0,1.0,0.0,7,4
28.0,3,52,0.0,0.0,0.0,1.0,1.0,0.0,7,2
33.0,20,1755,0.1,0.0,0.05,1.0,1.0,0.0,7,1
22.0,20,1690,0.27,0.05,0.0,0.0,0.0,0.0,0,4
20.0,1,10,0.0,0.0,0.0,1.0,0.0,0.0,3,1
23.0,2,33,0.0,0.0,0.0,0.0,0.0,0.0,2,1
29.0,18,1539,0.12,0.0,0.0,1.0,1.0,0.0,7,3
22.0,1,11,0.0,0.0,0.0,1.0,1.0,0.0,7,0
28.0,19,1023,0.18,0.0,0.0,0.0,0.0,0.0,9,4
24.0,2,49,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33.0,1,5,0.0,0.0,0.0,1.0,1.0,0.0,7,1
29.0,11,805,0.0,0.0,0.0,0.0,0.0,0.0,0,4
21.0,13,988,0.27,0.0,0.0,0.0,0.0,0.0,2,3
22.0,4,82,0.0,0.0,0.0,1.0,0.0,0.0,3,0
32.0,12,740,0.12,0.12,0.0,0.0,0.0,0.0,0,1
26.0,17,1377,0.13,0.0,0.0,0.0,0.0,0.0,0,0
35.0,18,700,0.0,0.0,0.13,0.0,0.0,0.0,9,2
28.0,7,286,0.31,0.0,0.0,1.0,1.0,0.0,7,3
28.0,5,267,0.33,0.0,0.0,0.0,0.0,0.0,0,0
26.0,16,1031,0.17,0.0,0.0,0.0,0.0,0.0,2,0
26.0,12,836,0.11,0.0,0.0,0.0,0.0,0.0,0,1
20.0,20,1539,0.12,0.0,0.0,0.0,0.0,0.0,9,1
35.0,20,1119,0.08,0.0,0.0,1.0,0.0,0.0,3,4
26.0,18,984,0.18,0.0,0.18,1.0,0.0,0.0,3,0
36.0,3,88,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21.0,11,369,0.49,0.0,0.0,1.0,0.0,0.0,3,4
26.0,19,1610,0.11,0.0,0.17,1.0,1.0,0.0,7,4
23.0,9,557,0.16,0.0,0.0,0.0,0.0,0.0,0,0
21.0,1,32,0.0,0.0,0.0,1.0,0.0,0.0,3,3
20.0,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0,2
31.0,11,653,0.14,0.14,0.0,0.0,0.0,0.0,2,1
27.0,15,1225,0.15,0.0,0.22,0.0,0.0,0.0,5,2
20.0,4,95,0.0,0.0,0.0,1.0,0.0,0.0,3,0
26.0,10,570,0.48,0.0,0.0,1.0,1.0,0.0,7,4
32.0,1,45,0.0,0.0,0.0,1.0,1.0,0.0,7,1
22.0,12,256,0.0,0.0,0.0,1.0,0.0,0.0,3,0
27.0,23,1904,0.28,0.0,0.05,1.0,1.0,0.0,7,3
19.0,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0,2
31.0,18,1184,0.15,0.0,0.0,0.0,0.0,0.0,2,2
26.0,18,1079,0.17,0.0,0.0,0.0,0.0,0.0,9,2
29.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,9,3
32.0,18,1549,0.23,0.0,0.0,0.0,0.0,0.0,2,4
29.0,8,382,0.0,0.0,0.0,0.0,0.0,0.0,9,3
29.0,2,41,0.0,0.0,0.0,1.0,0.0,0.0,3,1
24.0,19,858,0.21,0.0,0.0,0.0,0.0,0.0,9,1
20.0,4,41,2.0,0.0,0.0,0.0,0.0,0.0,4,1
25.0,19,1343,0.27,0.0,0.0,1.0,1.0,0.0,7,1
34.0,14,628,0.43,0.0,0.0,1.0,0.0,0.0,3,1
28.0,9,613,0.15,0.0,0.0,0.0,0.0,0.0,0,1
22.0,19,1573,0.17,0.06,0.0,0.0,0.0,0.0,0,4
34.0,23,1420,0.19,0.0,0.0,0.0,0.0,0.0,2,3
25.0,20,1179,0.15,0.0,0.0,0.0,0.0,0.0,0,3
26.0,21,776,0.12,0.0,0.0,0.0,0.0,0.0,9,2
24.0,13,913,0.1,0.0,0.0,0.0,0.0,0.0,0,2
25.0,19,1534,0.12,0.0,0.12,1.0,1.0,0.0,7,4
27.0,16,860,0.1,0.0,0.1,1.0,0.0,0.0,3,4
34.0,16,193,0.0,0.0,0.0,1.0,0.0,0.0,3,0
22.0,7,146,0.63,0.0,0.0,0.0,0.0,0.0,9,0
31.0,18,1431,0.13,0.13,0.0,0.0,0.0,0.0,0,1
25.0,10,647,0.14,0.0,0.0,0.0,0.0,0.0,0,4
26.0,14,647,0.14,0.14,0.0,1.0,0.0,0.0,3,0
28.0,3,116,0.0,0.0,0.0,1.0,0.0,0.0,3,0
28.0,1,20,0.0,0.0,0.0,1.0,1.0,0.0,7,0
27.0,3,21,0.0,0.0,0.0,1.0,1.0,0.0,7,3
25.0,2,66,0.0,0.0,0.0,0.0,0.0,0.0,0,3
27.0,17,1149,0.23,0.0,0.08,1.0,0.0,0.0,3,4
22.0,7,192,0.0,0.0,0.0,1.0,0.0,0.0,3,4
22.0,2,60,0.0,0.0,0.0,0.0,0.0,0.0,9,4
25.0,19,1395,0.39,0.0,0.0,1.0,1.0,0.0,7,4
25.0,19,1467,0.43,0.0,0.0,0.0,0.0,0.0,0,0
24.0,1,44,4.0,2.0,0.0,0.0,0.0,0.0,0,1
24.0,14,653,0.41,0.0,0.0,0.0,0.0,0.0,0,2
23.0,17,1305,0.14,0.0,0.07,1.0,0.0,0.0,3,4
29.0,14,1260,0.0,0.0,0.0,0.0,0.0,0.0,0,3
20.0,19,1115,0.24,0.0,0.0,0.0,0.0,0.0,9,1
36.0,6,384,0.47,0.23,0.0,0.0,0.0,0.0,0,1
20.0,9,590,0.15,0.0,0.0,0.0,0.0,0.0,0,4
27.0,10,407,0.0,0.0,0.0,0.0,0.0,0.0,9,4
32.0,20,1278,0.14,0.0,0.0,0.0,0.0,0.0,5,1
22.0,16,919,0.0,0.0,0.0,0.0,0.0,0.0,5,1
31.0,16,1221,0.15,0.0,0.0,0.0,0.0,0.0,0,0
29.0,15,1041,0.26,0.0,0.09,1.0,0.0,0.0,3,0
23.0,13,574,0.31,0.0,0.0,1.0,1.0,0.0,7,4
27.0,21,1312,0.27,0.0,0.0,0.0,0.0,0.0,5,3
28.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,5,0
29.0,19,827,0.11,0.0,0.33,1.0,0.0,0.0,3,4
31.0,14,465,0.38,0.0,0.0,0.0,0.0,0.0,5,0
25.0,19,680,0.26,0.0,0.0,1.0,0.0,0.0,3,1
22.0,19,1137,0.08,0.0,0.0,1.0,1.0,0.0,7,2
25.0,9,790,0.23,0.0,0.0,0.0,0.0,0.0,0,4
22.0,7,247,0.37,0.0,0.0,1.0,1.0,0.0,7,2
22.0,15,1231,0.22,0.0,0.0,0.0,0.0,0.0,0,2
23.0,1,74,0.0,0.0,0.0,0.0,0.0,0.0,0,3
32.0,15,364,0.25,0.0,0.0,0.0,0.0,0.0,5,1
30.0,17,706,0.51,0.13,0.0,0.0,0.0,0.0,2,1
25.0,14,1228,0.07,0.0,0.0,0.0,0.0,0.0,0,4
25.0,1,18,10.0,5.0,0.0,0.0,0.0,0.0,0,0
28.0,11,178,0.5,0.0,0.0,0.0,0.0,0.0,4,0
26.0,6,75,0.0,0.0,0.0,1.0,1.0,0.0,7,1
23.0,17,1026,0.0,0.0,0.0,0.0,0.0,0.0,0,1
28.0,12,377,0.24,0.0,0.0,0.0,0.0,0.0,9,3
30.0,14,176,0.0,0.0,0.0,0.0,0.0,0.0,5,1
29.0,20,1367,0.07,0.07,0.0,1.0,1.0,0.0,7,2
19.0,1,33,2.5,0.0,0.0,1.0,1.0,0.0,7,3
28.0,13,1071,0.25,0.0,0.0,1.0,1.0,0.0,7,0
24.0,19,1152,0.23,0.0,0.0,0.0,0.0,0.0,5,1
19.0,1,9,0.0,0.0,0.0,1.0,1.0,0.0,7,2
24.0,1,58,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,11,277,0.97,0.0,0.0,0.0,0.0,0.0,8,1
24.0,16,609,0.15,0.0,0.0,0.0,0.0,0.0,4,3
27.0,5,152,0.59,0.0,0.0,0.0,0.0,0.0,8,4
19.0,3,37,0.0,0.0,0.0,1.0,1.0,0.0,7,4
40.0,15,360,0.5,0.0,0.0,1.0,0.0,0.0,3,4
22.0,13,493,0.0,0.0,0.0,0.0,0.0,0.0,0,4
18.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,7,0
23.0,10,275,0.97,0.32,0.0,1.0,1.0,0.0,7,1
27.0,17,1398,0.19,0.0,0.0,1.0,1.0,0.0,7,4
26.0,19,916,0.1,0.0,0.0,0.0,0.0,0.0,9,4
34.0,10,671,0.13,0.13,0.0,0.0,0.0,0.0,8,4
31.0,20,1800,0.3,0.0,0.0,0.0,0.0,0.0,0,1
34.0,17,945,0.29,0.1,0.1,1.0,1.0,0.0,7,1
21.0,19,1039,0.35,0.0,0.09,0.0,0.0,0.0,5,1
37.0,7,539,0.17,0.0,0.0,0.0,0.0,0.0,0,2
26.0,1,21,0.0,0.0,0.0,1.0,1.0,0.0,7,1
36.0,20,1534,0.18,0.06,0.0,0.0,0.0,0.0,0,2
32.0,18,1017,0.09,0.0,0.0,1.0,1.0,0.0,7,2
21.0,18,1236,0.29,0.0,0.0,1.0,1.0,0.0,7,3
23.0,2,175,0.0,0.0,0.0,0.0,0.0,0.0,0,4
34.0,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0,4
21.0,11,477,0.19,0.0,0.0,1.0,1.0,0.0,7,4
22.0,2,47,0.0,0.0,0.0,0.0,0.0,0.0,8,2
26.0,19,959,0.28,0.0,0.0,1.0,0.0,0.0,3,1
26.0,7,71,0.0,0.0,0.0,0.0,0.0,0.0,8,0
29.0,20,1286,0.07,0.0,0.0,0.0,0.0,0.0,8,2
25.0,22,1795,0.1,0.0,0.0,1.0,0.0,0.0,3,3
22.0,14,572,0.16,0.0,0.0,0.0,0.0,0.0,5,4
22.0,1,45,0.0,0.0,0.0,1.0,0.0,0.0,3,4
27.0,17,1147,0.08,0.0,0.0,1.0,0.0,0.0,3,2
24.0,19,1183,0.15,0.0,0.0,0.0,0.0,0.0,1,0
26.0,18,1011,0.0,0.0,0.0,0.0,0.0,0.0,8,2
35.0,23,2067,0.09,0.0,0.0,0.0,0.0,0.0,0,3
29.0,13,514,0.7,0.0,0.0,1.0,0.0,0.0,3,4
27.0,18,1340,0.2,0.0,0.0,0.0,0.0,0.0,0,4
28.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3
28.0,22,1815,0.25,0.0,0.0,1.0,1.0,0.0,7,3
26.0,4,87,2.0,1.0,0.0,0.0,0.0,0.0,0,1
30.0,22,1817,0.35,0.0,0.0,0.0,0.0,0.0,4,3
25.0,1,23,0.0,0.0,0.0,1.0,1.0,0.0,7,2
25.0,14,336,0.27,0.0,0.0,1.0,1.0,0.0,7,2
21.0,7,313,0.29,0.0,0.0,0.0,0.0,0.0,9,1
20.0,1,3,0.0,0.0,0.0,1.0,1.0,0.0,7,0
28.0,10,664,0.14,0.0,0.0,0.0,0.0,0.0,0,1
24.0,2,122,0.0,0.0,0.0,0.0,0.0,0.0,0,4
33.0,12,779,0.23,0.0,0.0,1.0,1.0,0.0,7,0
22.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25.0,19,1603,0.28,0.0,0.0,1.0,1.0,0.0,7,0
20.0,14,503,0.18,0.0,0.18,0.0,0.0,0.0,5,0
19.0,1,2,0.0,0.0,0.0,1.0,1.0,0.0,7,1
21.0,14,381,0.48,0.0,0.0,0.0,0.0,0.0,5,1
23.0,8,454,0.2,0.0,0.0,0.0,0.0,0.0,0,2
39.0,1,37,0.0,0.0,0.0,1.0,1.0,0.0,7,4
21.0,15,1197,0.3,0.0,0.0,1.0,1.0,0.0,7,4
24.0,22,1980,0.14,0.0,0.05,1.0,1.0,0.0,7,3
22.0,7,348,0.0,0.0,0.0,0.0,0.0,0.0,0,3
25.0,14,503,0.36,0.0,0.0,0.0,0.0,0.0,9,3
25.0,16,860,0.31,0.0,0.0,0.0,0.0,0.0,9,0
29.0,13,1044,0.17,0.0,0.0,0.0,0.0,0.0,0,1
26.0,4,49,0.0,0.0,0.0,0.0,0.0,0.0,1,3
35.0,18,1324,0.2,0.07,0.0,1.0,1.0,0.0,7,4
